file_id,label
58005-4-0-23,4
29936-3-0-0,3
14387-9-0-11,9
77770-9-0-1,9
159752-8-0-11,8
147926-0-0-44,0
18592-5-0-4,5
187110-2-0-1,2
98263-9-0-35,9
105029-7-2-9,7
105029-7-1-6,7
107357-8-0-2,8
84359-2-0-0,2
152908-5-0-10,5
142003-2-0-21,2
88121-8-0-3,8
21684-9-0-5,9
189987-0-0-3,0
83502-0-0-13,0
59277-0-0-5,0
177729-0-0-38,0
203929-7-4-4,7
179866-1-0-0,1
71309-1-1-0,1
194841-9-0-130,9
26184-5-4-3,5
39856-5-0-24,5
203929-7-7-15,7
103249-5-0-14,5
154758-5-0-7,5
165529-2-0-18,2
184623-8-0-1,8
145683-6-5-0,6
123685-5-0-0,5
66622-4-0-5,4
197554-2-0-28,2
195451-5-0-10,5
71171-4-3-0,4
71171-4-0-4,4
115243-9-0-81,9
161702-9-0-45,9
100648-1-0-0,1
49809-3-0-0,3
146845-0-0-7,0
146186-5-0-9,5
19026-1-0-0,1
103258-5-0-8,5
61250-3-0-47,3
23131-3-0-0,3
184805-0-0-27,0
168713-9-0-46,9
74364-8-1-10,8
138465-1-0-0,1
162134-7-9-0,7
118558-5-1-0,5
57584-4-0-1,4
81722-3-0-26,3
157868-8-0-0,8
75743-0-0-4,0
34050-7-4-0,7
196063-2-0-2,2
203929-7-2-5,7
68389-3-0-0,3
62567-5-1-0,5
50668-5-2-0,5
30206-7-0-37,7
176787-5-0-17,5
191431-9-0-73,9
17913-4-2-0,4
194962-5-0-2,5
159754-8-1-0,8
107653-9-0-3,9
69777-3-0-1,3
72015-2-0-4,2
159751-8-0-21,8
175904-2-0-24,2
180057-9-0-34,9
55018-0-0-44,0
205874-4-9-0,4
12647-3-0-0,3
197554-2-0-69,2
184623-8-0-0,8
111671-8-0-4,8
72537-3-0-6,3
164053-8-1-0,8
104998-7-8-13,7
196088-2-0-0,2
132855-2-0-70,2
62837-7-0-27,7
94636-8-0-9,8
159748-8-0-1,8
168846-5-1-0,5
77927-3-1-1,3
174032-2-0-4,2
83196-9-0-3,9
22883-7-10-0,7
169098-7-0-4,7
130961-4-5-1,4
34866-9-0-3,9
203929-7-6-11,7
180029-4-6-0,4
194310-9-0-15,9
146690-0-0-155,0
39856-5-0-20,5
97317-2-0-5,2
151005-4-2-1,4
102857-5-0-19,5
196067-2-0-0,2
118558-5-2-1,5
116400-3-1-2,3
72537-3-0-8,3
137156-9-0-30,9
128470-3-0-5,3
107228-5-0-4,5
46669-4-0-4,4
165039-7-0-0,7
50629-4-0-1,4
175852-1-0-0,1
192123-2-0-4,2
189982-0-0-11,0
180134-4-2-13,4
98202-9-1-5,9
180057-9-0-36,9
203913-8-1-1,8
162134-7-13-2,7
49769-5-0-0,5
145611-6-0-0,6
171305-7-29-0,7
71171-4-3-1,4
165529-2-0-8,2
132162-9-1-68,9
180937-4-2-2,4
72259-1-0-1,1
85249-2-0-14,2
209992-5-0-0,5
34643-4-1-0,4
137815-4-0-1,4
159747-8-0-1,8
98223-7-2-0,7
39856-5-0-18,5
128160-5-0-2,5
203913-8-0-3,8
137815-4-0-2,4
61791-9-1-40,9
157940-9-0-4,9
119455-5-0-2,5
65750-3-3-68,3
54173-2-0-26,2
192123-2-0-18,2
55013-3-0-4,3
77751-7-5-0,7
180937-7-1-3,7
203929-7-4-12,7
69598-4-1-0,4
189895-3-0-0,3
46918-5-0-2,5
203913-8-1-5,8
200161-3-6-3,3
74950-3-2-5,3
152908-5-0-2,5
124389-8-1-16,8
127538-4-1-0,4
17480-2-0-6,2
73524-0-0-99,0
22601-8-0-1,8
63095-4-1-4,4
184805-0-0-47,0
66599-9-1-4,9
195451-5-0-18,5
99192-4-0-24,4
194754-3-0-1,3
159754-8-4-0,8
113202-5-0-9,5
157867-8-0-4,8
180937-7-3-20,7
180029-4-2-0,4
78651-5-0-0,5
94636-8-0-18,8
105029-7-2-15,7
63095-4-1-18,4
96657-8-0-1,8
184805-0-0-48,0
133090-2-0-76,2
85569-0-0-7,0
26344-4-1-0,4
195063-4-0-0,4
162134-7-11-6,7
22883-7-1-0,7
176787-5-0-0,5
17074-1-0-0,1
69962-2-0-11,2
55018-0-0-116,0
152570-9-1-61,9
197318-6-5-0,6
196384-9-0-27,9
138017-9-1-4,9
178686-0-0-21,0
125678-7-3-5,7
159755-8-0-3,8
162318-2-0-40,2
157867-8-0-6,8
29932-1-1-0,1
62837-7-1-73,7
113203-5-1-1,5
72567-1-1-0,1
72259-1-7-6,1
105029-7-3-7,7
24074-1-0-4,1
7389-1-0-5,1
116423-2-0-1,2
167464-0-0-9,0
177756-2-0-4,2
85569-0-0-4,0
105088-3-0-10,3
54383-0-0-5,0
149255-9-0-7,9
169098-7-0-1,7
23219-5-0-2,5
178825-2-0-4,2
180937-7-4-0,7
74364-8-1-19,8
124389-8-1-3,8
177726-0-0-9,0
209672-3-8-0,3
77751-4-9-3,4
204067-2-0-35,2
23219-5-0-8,5
159751-8-0-15,8
196083-2-0-0,2
178260-7-1-9,7
157207-6-2-0,6
55020-4-0-2,4
144007-5-0-17,5
117181-8-0-10,8
39856-5-0-0,5
24965-3-2-0,3
161005-2-0-12,2
187075-5-0-7,5
157867-8-0-18,8
57607-1-0-0,1
70740-8-0-0,8
161010-1-3-0,1
51024-3-0-16,3
25037-6-1-0,6
183992-3-0-6,3
71171-4-4-0,4
44735-5-0-1,5
157867-8-0-0,8
50618-6-0-0,6
152570-9-1-41,9
201652-5-2-2,5
159751-8-0-20,8
66324-9-0-4,9
171406-9-0-90,9
144007-5-0-1,5
180128-4-6-1,4
165640-4-0-0,4
7913-3-2-0,3
60608-9-0-2,9
108638-9-0-4,9
178686-0-0-11,0
168846-5-1-8,5
71088-4-2-0,4
17578-5-0-14,5
108187-3-2-0,3
202334-9-0-105,9
74677-0-0-92,0
107357-8-0-4,8
125520-1-2-0,1
14386-9-0-17,9
146845-0-0-24,0
93065-9-0-7,9
126521-3-0-17,3
161005-2-0-0,2
28426-8-2-0,8
85569-0-0-6,0
201207-3-0-0,3
116483-3-0-2,3
85569-0-0-9,0
189982-0-0-18,0
94632-5-0-21,5
111386-5-1-0,5
184575-3-0-1,3
55013-3-0-1,3
77674-3-0-0,3
62564-5-0-9,5
59277-0-0-1,0
179725-4-0-0,4
61250-3-0-62,3
118072-3-0-0,3
192269-2-0-54,2
203929-7-10-2,7
201988-5-0-17,5
100263-2-0-137,2
164377-9-1-92,9
22883-7-72-0,7
165454-0-0-1,0
157867-8-0-2,8
177620-3-0-21,3
189985-0-0-4,0
72259-1-10-4,1
43787-3-0-0,3
39847-5-0-9,5
12647-3-3-0,3
108362-2-0-30,2
176787-5-0-11,5
17973-2-0-29,2
117181-8-0-12,8
27070-2-0-0,2
50612-3-0-0,3
30204-0-0-13,0
184805-0-0-51,0
81117-4-0-5,4
50885-3-0-4,3
156418-3-0-1,3
189986-0-0-0,0
77751-4-2-0,4
162134-7-8-2,7
22601-8-0-43,8
59277-0-0-6,0
146343-3-0-0,3
29722-4-0-6,4
107653-9-0-14,9
160010-2-0-30,2
24347-8-0-52,8
22601-8-0-17,8
63724-0-0-15,0
69661-3-0-29,3
72259-1-9-4,1
78651-5-0-6,5
115241-9-0-6,9
135160-8-0-1,8
102858-5-0-1,5
74677-0-0-94,0
162541-1-0-0,1
144007-5-0-16,5
178260-7-3-7,7
71439-1-0-0,1
177621-0-0-120,0
159751-8-0-10,8
146714-0-0-18,0
204773-3-9-1,3
108362-2-0-11,2
52882-2-0-4,2
24364-4-0-1,4
145612-6-1-0,6
85664-3-0-0,3
169098-7-4-6,7
168846-5-0-0,5
99500-2-0-39,2
33340-7-11-0,7
162432-6-1-0,6
121286-0-0-12,0
103074-7-4-4,7
197075-3-6-0,3
113202-5-0-18,5
94636-8-0-17,8
110389-3-0-0,3
104817-4-0-3,4
170015-3-0-0,3
95562-4-3-1,4
124389-8-1-14,8
171165-9-0-54,9
124389-8-1-6,8
155127-9-1-24,9
69598-4-8-0,4
82368-2-0-17,2
7389-1-3-3,1
187920-7-1-1,7
7389-1-4-1,1
77751-4-6-0,4
22601-8-0-20,8
61077-3-2-0,3
193697-2-0-99,2
103249-5-0-16,5
169043-2-0-21,2
26184-5-4-0,5
170564-2-1-31,2
144007-5-0-3,5
57553-3-2-0,3
123688-8-1-2,8
171165-9-0-84,9
77927-3-0-0,3
99500-2-0-29,2
189981-0-0-13,0
184805-0-0-54,0
128607-4-0-2,4
30206-7-0-12,7
178118-3-1-0,3
194310-9-0-3,9
184805-0-0-49,0
58937-4-0-2,4
22883-7-9-0,7
89211-3-0-0,3
119455-5-0-5,5
161702-9-0-30,9
182800-2-0-0,2
195451-5-0-11,5
162148-3-0-0,3
155044-9-0-37,9
101848-9-0-8,9
97317-2-0-28,2
158597-2-0-85,2
93567-8-0-11,8
180125-4-2-17,4
209864-5-0-2,5
143651-2-0-0,2
34872-3-0-0,3
39852-5-0-0,5
184805-0-0-61,0
127443-4-0-1,4
155241-9-0-56,9
165774-7-8-0,7
71087-4-0-0,4
62837-7-1-62,7
165166-8-0-0,8
185800-4-1-0,4
204408-2-0-19,2
148834-6-0-0,6
95549-3-0-20,3
104327-2-0-15,2
17853-5-0-2,5
209672-3-3-0,3
50614-3-0-0,3
79089-0-0-56,0
80806-2-0-2,2
145390-9-0-7,9
189981-0-0-14,0
156634-5-2-0,5
52441-3-0-0,3
24347-8-0-14,8
14772-7-1-0,7
162432-6-10-0,6
146690-0-0-112,0
144068-5-1-0,5
162134-7-11-3,7
88466-7-0-0,7
147926-0-0-17,0
47019-2-0-66,2
62567-5-0-6,5
160010-2-0-49,2
111671-8-0-17,8
157868-8-0-11,8
180156-1-12-0,1
39847-5-0-3,5
146845-0-0-22,0
62837-7-1-1,7
103199-4-0-3,4
74677-0-0-0,0
162134-7-15-2,7
77751-7-0-1,7
15544-5-0-3,5
180937-7-4-5,7
180127-4-0-10,4
103199-4-2-0,4
171478-9-0-26,9
194732-9-0-191,9
209672-3-6-0,3
24347-8-0-43,8
144007-5-1-5,5
200786-5-1-1,5
202516-0-0-4,0
46669-4-0-37,4
97317-2-0-25,2
24364-4-0-10,4
81068-5-0-4,5
117181-8-0-2,8
189981-0-0-15,0
113202-5-0-17,5
17578-5-0-7,5
142003-2-0-8,2
66619-2-0-7,2
72259-1-9-14,1
174032-2-0-18,2
132016-9-0-20,9
49485-9-0-24,9
146690-0-0-165,0
201988-5-0-6,5
176783-3-0-3,3
168037-4-11-0,4
13577-3-0-2,3
77751-4-4-0,4
147926-0-0-41,0
111671-8-0-20,8
176634-1-0-0,1
181624-4-8-0,4
208652-8-2-0,8
21683-9-0-45,9
72259-1-7-10,1
24364-4-0-8,4
54898-8-0-8,8
132021-7-1-0,7
71079-4-1-0,4
22601-8-0-13,8
14386-9-0-16,9
205610-4-0-2,4
174786-2-0-60,2
159747-8-0-20,8
26270-9-0-35,9
165645-4-1-0,4
51024-3-0-3,3
124389-8-1-13,8
187863-4-0-2,4
166942-0-0-9,0
144007-5-0-0,5
57553-3-1-0,3
40717-8-0-4,8
72537-3-0-2,3
144351-4-2-6,4
30206-7-0-16,7
197320-6-4-0,6
71171-4-0-3,4
159761-0-0-3,0
11722-3-1-0,3
74950-3-0-0,3
135544-6-18-0,6
61503-2-0-9,2
74364-8-1-17,8
29721-4-0-7,4
199769-1-0-0,1
103199-4-2-2,4
184805-0-0-4,0
58857-2-0-25,2
57696-4-0-4,4
107228-5-0-2,5
7065-6-0-0,6
123688-8-0-12,8
177537-7-2-0,7
79089-0-0-19,0
196085-2-0-0,2
80806-2-0-10,2
159751-8-0-0,8
157866-8-0-11,8
63724-0-0-9,0
165067-2-0-56,2
90014-8-0-2,8
39532-4-3-0,4
165039-7-8-2,7
34771-3-0-14,3
173891-9-0-7,9
26184-5-1-0,5
105029-7-2-11,7
54187-1-0-0,1
22601-8-0-37,8
20285-3-1-1,3
159747-8-0-3,8
148632-8-0-14,8
205874-4-5-0,4
158608-8-0-6,8
77751-7-1-1,7
101415-3-0-2,3
148841-6-1-0,6
203440-3-0-0,3
63724-0-0-2,0
96475-9-0-6,9
39856-5-0-9,5
192236-3-0-2,3
193697-2-0-103,2
118101-3-0-3,3
94636-8-0-8,8
76086-4-0-18,4
57320-0-0-31,0
75743-0-0-5,0
42953-9-0-37,9
75490-8-0-1,8
123685-5-0-1,5
73524-0-0-113,0
121888-3-0-0,3
180257-3-0-4,3
102871-8-0-14,8
22883-7-48-0,7
57320-0-0-45,0
77751-4-0-1,4
177592-5-0-1,5
123685-5-0-6,5
165039-7-1-0,7
72259-1-9-15,1
177729-0-0-97,0
138473-9-0-35,9
165642-4-0-0,4
83195-9-0-3,9
115240-9-0-16,9
62567-5-0-7,5
207211-2-0-11,2
36263-9-0-17,9
61626-9-0-7,9
159726-3-1-0,3
72259-1-10-8,1
93065-9-0-4,9
204240-0-0-12,0
177726-0-0-18,0
173891-9-0-1,9
136558-9-1-26,9
131428-9-1-9,9
74364-8-1-4,8
146714-0-0-27,0
188813-7-10-0,7
162436-6-0-0,6
159751-8-0-11,8
103074-7-4-3,7
159751-8-0-4,8
148833-6-0-0,6
74850-9-0-6,9
158607-3-0-0,3
99157-9-0-22,9
41372-3-0-36,3
169098-7-3-1,7
18581-3-0-0,3
128160-5-0-1,5
42117-8-0-6,8
196082-2-0-0,2
203929-7-1-7,7
157207-6-8-0,6
58937-4-2-10,4
115239-9-0-1,9
144007-5-0-15,5
86279-3-0-0,3
21684-9-0-30,9
182739-2-0-17,2
106015-5-0-12,5
37869-3-3-0,3
23219-5-1-0,5
201652-5-2-5,5
204240-0-0-1,0
117181-8-0-8,8
66601-8-0-3,8
